SEGMENTO_ID,MUEBLE_ID,DIRECCION,CHAROLA_ID,UPC_CVE,ITEM_DESC,PLANOGRUPO_DESC,COORDENADA_X_INICIO,ANCHO_DIBUJO_CM
BCO,CF,DI,23,7501055316670,Refresco Coca Cola 600 ml botella no retornable:light:Sin cafeina,Refrescos,63.5,7.0
BCO,CF,DI,24,7501371000796,Vita Fresa 600 NR,Refrescos,0.0,7.0
BCO,CF,DI,24,7501055314096,Joya Ponche 600ml NR,Refrescos,7.0,7.0
BCO,CF,DI,24,7501055314133,Joya Manzana 600ml NR,Refrescos,14.0,7.0
BCO,CF,DI,24,7501055314126,Joya Pina 600ml NR,Refrescos,21.0,7.0
BCO,CF,DI,24,7501055314119,Joya Durazno 600ml NR,Refrescos,28.0,7.0
BCO,CF,DI,24,7501055305261,Refresco CocaCola 500 ml botella No Retornable cola light,Refrescos,35.0,7.0
BCO,CF,DI,24,7501055314102,Joya Uva 600ml NR,Refrescos,42.0,7.0
BCO,CF,DI,24,7501198350432,Refresco Canada Dry 600 ml botella No Retornable ginger ale,Refrescos,49.0,7.0
BCO,CF,DI,24,7501198355451,Crush Naranja 600ml NR,Refrescos,56.0,7.0
BCO,CF,DI,24,7501032408336,Cristal Cebada 600ml NR,Refrescos,63.0,7.0
BCO,CF,DI,25,744886195237,Aga Sidra manzana 600ml NR,Refrescos,0.0,7.0
BCO,CF,DI,25,7500326103360,Se?orial Sangria 600ml NR,Refrescos,7.0,7.0
BCO,CF,DI,25,7501055340040,Sidral Mundet Manzana light 600ml NR,Refrescos,14.0,7.0
BCO,CF,DI,25,7503014667007,Uvula Uva 500ml NR,Refrescos,21.0,7.0
BCO,CF,DI,25,7503001182322,ELITE TORONJA 600 ML,Refrescos,28.0,7.0
BCO,CF,DI,25,7503001182025,ELITE FRESA 600 ML,Refrescos,35.0,7.0
BCO,CF,DI,25,7503031899009,SOTO MANZANA 600 ML,Refrescos,42.0,7.0
BCO,CF,DI,25,7501505630073,Sangria casera Original 600ml NR,Refrescos,49.0,7.0
BCO,CF,DI,25,7503007586001,Refresco Delison 355ml,Refrescos,56.0,7.0
BCO,CF,DI,25,792313000715,Zaraza Vargas Original 600ml NR,Refrescos,63.0,7.0
BCO,CF,DI,26,21136415476,Topo Chico Sangria light 600ml NR,Refrescos,0.0,7.0
BCO,CF,DI,26,7501479300057,Manzanita Deliciosa Original 600ml NR,Refrescos,7.0,7.0
BCO,CF,DI,26,21136414547,Refresco Topo Chico Sangria 600ml Botella NR,Refrescos,14.0,7.0
BCO,CF,DI,26,7501073845015,Schweppes Mineral 600ml,Refrescos,21.0,7.0
BCO,CF,DI,26,7501480700075,Tehuacan Brillante 600 ml,Refrescos,28.0,6.9
BCO,CF,DI,26,7501055320684,Coca Cola SA 500 ml VNR,Refrescos,34.9,6.9
BCO,CF,DI,26,7503018023953,Sangria Senorial SIN AZUCAR 600ml,Refrescos,41.8,6.8
BCO,CF,DI,26,761746000302,California Manzana 600ml NR,Refrescos,48.6,6.8
BCO,CF,DI,26,744886298822,Jarritos Mandarina 600ml NR,Refrescos,55.4,6.8
BCO,CF,DI,26,7501441610412,Jarritos Tutti Frutti 600ml NR,Refrescos,62.2,6.8
BCO,CF,DI,27,7501441610122,Jarritos Pi?a 600ml NR,Refrescos,0.0,6.8
BCO,CF,DI,27,7501022013052,PEPSI BLACK 600ML,Refrescos,6.8,6.8
BCO,CF,DI,27,7501022013830,JUMEX FRUTZZO LIMONADA 600 ML,Refrescos,13.6,6.8
BCO,CF,DI,27,7501055371075,Sidral Mundet Manzana 500ml Vidrio Ret,Refrescos,20.4,6.72
BCO,CF,DI,27,7501073840331,Penafiel Limonada Light 600 ml NR,Refrescos,27.12,6.7
BCO,CF,DI,27,7501073839304,Penafiel Fresa light 600ml NR,Refrescos,33.82,6.7
BCO,CF,DI,27,7501073841253,Penafiel Fresada 600 ml NR,Refrescos,40.52,6.7
BCO,CF,DI,27,7501073840607,Penafiel Toronjada 600 ml NR,Refrescos,47.22,6.7
BCO,CF,DI,27,7501073831902,Penafiel Fresa 600ml NR,Refrescos,53.92,6.7
BCO,CF,DI,27,7501073841925,Penafiel Pinada 600ml NR,Refrescos,60.62,6.7
BCO,CF,DI,28,7501073831926,Penafiel Manzana 600ml NR,Refrescos,0.0,6.7
BCO,CF,DI,28,7501073842007,PENAFIEL TWIST PEPINO LIMON 600 ML NR,Refrescos,6.7,6.7
BCO,CF,DI,28,7501055300341,Sprite Lima limon 355ml Lata ,Refrescos,13.4,6.7
BCO,CF,DI,28,7501071120183,Squirt Toronja 600ml NR,Refrescos,20.1,6.7
BCO,CF,DI,28,7501073831933,Penafiel Sangria 600ml NR,Refrescos,26.8,6.7
BCO,CF,DI,28,7501073844537,Penafiel Toronja 600ml NR,Refrescos,33.5,6.7
BCO,CF,DI,28,792313000661,Jarochito Fresa 600ml NR,Refrescos,40.2,6.7
BCO,CF,DI,28,7501031312559,Refresco Pepsi 600 ml botella No Retornable cola light,Refrescos,46.9,6.7
BCO,CF,DI,28,7501055374304,Fresca Toronja SA 300ml NR,Refrescos,53.6,6.7
